name,status,source,delay,valid_days,viol_days,viol_frac,viol_maxpos,viol_long,viol_short,viol_total,max_streak,viol_head252,viol_tail762,clean_suffix_days,first_viol_date,last_viol_date
AlphaFguo20260624GA034,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA035,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA036,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA037,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA038,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA039,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA040,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA041,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA042,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA043,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA044,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA045,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA046,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA047,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA048,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA049,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA050,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA051,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA052,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA053,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA054,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA055,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA056,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA057,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA058,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA059,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA060,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA061,rejected,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA062,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA063,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA064,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA065,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA066,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA067,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA068,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA069,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA070,rejected,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA071,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA072,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA073,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA074,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA075,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA076,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA077,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA078,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA079,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA080,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA081,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA082,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA083,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA084,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA085,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA086,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA087,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA088,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA089,rejected,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA090,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA091,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA092,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA093,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA094,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA095,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA096,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA097,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA098,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA099,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA100,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA101,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA102,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA103,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA104,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA105,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA106,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA107,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA108,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA109,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA110,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA111,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA112,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA113,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA114,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA115,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA116,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA117,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA118,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA119,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA120,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA121,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA122,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA123,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA124,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA125,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA126,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA127,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA128,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA129,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA130,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA131,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA132,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA133,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA134,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA135,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA136,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA137,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA138,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA139,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA140,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA141,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA142,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA143,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA144,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA145,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA146,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA147,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA148,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA149,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA150,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA151,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA152,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA153,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA154,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA155,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA156,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA157,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA158,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA159,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA160,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA161,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA162,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA163,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA164,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA165,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA166,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA167,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA168,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA169,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA170,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA171,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA172,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA173,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA174,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA175,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260624GA176,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA177,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260624GA178,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA001,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA002,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA003,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA004,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA005,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA006,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA007,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA008,rejected,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA009,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA010,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA011,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA012,rejected,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA013,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA014,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA015,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA016,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA017,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA018,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA019,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA020,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA021,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA022,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA023,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA024,rejected,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA025,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA026,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA027,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA028,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA029,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA030,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA031,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA032,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA033,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA034,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA035,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA036,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA037,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA038,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA039,rejected,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA040,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA041,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA042,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA043,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA044,active,feature,0,2185,0,0.0,0,0,0,0,0,0,0,2185,,
AlphaFguo20260625GA045,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA046,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA047,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA048,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA049,rejected,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA050,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA051,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA052,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA053,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA054,rejected,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA055,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA056,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA057,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA058,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA059,active,feature,0,2185,0,0.0,0,0,0,0,0,0,0,2185,,
AlphaFguo20260625GA060,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA061,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA062,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA063,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA064,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA065,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA066,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA067,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA068,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA069,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA070,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA071,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA072,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA073,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA074,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA075,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA076,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA077,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA078,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA079,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA080,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA081,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA082,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA083,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA084,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA085,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA086,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA087,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA088,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA089,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA090,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA091,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA092,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA093,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA094,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260625GA095,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA096,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA097,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA098,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA099,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA100,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA101,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA102,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA103,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA104,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA105,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA106,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA107,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA108,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA109,rejected,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA110,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA111,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA112,rejected,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA113,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA114,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA115,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA116,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA117,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA118,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA119,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA120,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA121,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA122,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA123,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA124,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA125,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA126,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA127,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260625GA128,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260626GA001,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260626GA002,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260626GA003,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260626GA004,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260626GA005,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260626GA006,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260626GA007,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
AlphaFguo20260626GA008,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260626GA009,active,feature,0,2674,0,0.0,0,0,0,0,0,0,0,2674,,
AlphaFguo20260626GA010,active,feature,0,2186,0,0.0,0,0,0,0,0,0,0,2186,,
